id_partido,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,B365H,B365D,B365A,temporada
5369,2014-09-25,Espanol,Getafe,2,0,H,0,0,D,10.0,6.0,4.0,2.0,6.0,4.0,16.0,17.0,1.0,2.0,0.0,0.0,1.67,3.6,5.5,1415
5370,2014-09-25,Valencia,Cordoba,3,0,H,2,0,H,17.0,2.0,7.0,1.0,3.0,3.0,11.0,23.0,1.0,3.0,0.0,0.0,1.33,5.0,8.5,1415
5371,2014-09-26,Elche,Celta,0,1,A,0,0,D,14.0,16.0,3.0,4.0,0.0,4.0,12.0,14.0,4.0,2.0,0.0,0.0,2.8,3.4,2.4,1415
5372,2014-09-27,Ath Bilbao,Eibar,0,0,D,0,0,D,13.0,10.0,1.0,2.0,6.0,2.0,13.0,22.0,5.0,6.0,0.0,0.0,1.53,3.75,7.0,1415
5373,2014-09-27,Ath Madrid,Sevilla,4,0,H,2,0,H,11.0,4.0,6.0,1.0,5.0,3.0,14.0,16.0,4.0,3.0,0.0,0.0,1.67,4.0,4.75,1415
5374,2014-09-27,Barcelona,Granada,6,0,H,3,0,H,19.0,9.0,12.0,1.0,8.0,1.0,11.0,11.0,1.0,3.0,0.0,0.0,1.13,8.5,17.0,1415
5375,2014-09-27,Levante,Vallecano,0,2,A,0,2,A,7.0,13.0,0.0,5.0,5.0,7.0,21.0,16.0,4.0,3.0,0.0,0.0,3.0,3.2,2.4,1415
5376,2014-09-27,Villarreal,Real Madrid,0,2,A,0,2,A,19.0,11.0,5.0,3.0,7.0,6.0,7.0,10.0,0.0,1.0,0.0,0.0,5.25,4.0,1.62,1415
5377,2014-09-28,Cordoba,Espanol,0,0,D,0,0,D,10.0,4.0,4.0,2.0,3.0,5.0,13.0,26.0,2.0,6.0,0.0,0.0,2.7,3.25,2.6,1415
5378,2014-09-28,Getafe,Malaga,1,0,H,1,0,H,9.0,10.0,3.0,0.0,4.0,4.0,8.0,16.0,0.0,3.0,0.0,1.0,3.0,3.2,2.38,1415
5379,2014-09-28,La Coruna,Almeria,0,1,A,0,0,D,8.0,15.0,1.0,6.0,6.0,5.0,14.0,18.0,2.0,4.0,0.0,0.0,2.05,3.4,3.6,1415
5380,2014-09-28,Sociedad,Valencia,1,1,D,1,1,D,18.0,7.0,5.0,2.0,11.0,4.0,13.0,17.0,2.0,5.0,0.0,0.0,2.63,3.3,2.63,1415
5381,2014-10-03,Getafe,Cordoba,1,1,D,0,0,D,18.0,10.0,5.0,3.0,8.0,3.0,12.0,11.0,1.0,2.0,0.0,0.0,1.95,3.2,4.2,1415
5382,2014-10-04,Almeria,Elche,2,2,D,1,1,D,16.0,6.0,3.0,3.0,9.0,5.0,13.0,18.0,2.0,4.0,0.0,1.0,2.15,3.1,3.6,1415
5383,2014-10-04,Eibar,Levante,3,3,D,0,2,A,14.0,13.0,6.0,5.0,4.0,4.0,12.0,16.0,3.0,1.0,0.0,0.0,1.8,3.4,4.75,1415
5384,2014-10-04,Malaga,Granada,2,1,H,0,1,A,17.0,8.0,3.0,5.0,3.0,3.0,12.0,15.0,1.0,4.0,1.0,0.0,1.8,3.5,4.5,1415
5385,2014-10-04,Valencia,Ath Madrid,3,1,H,3,1,H,6.0,19.0,3.0,5.0,1.0,6.0,23.0,14.0,4.0,0.0,0.0,1.0,2.75,3.2,2.6,1415
5386,2014-10-04,Vallecano,Barcelona,0,2,A,0,2,A,14.0,18.0,4.0,7.0,6.0,7.0,19.0,7.0,2.0,2.0,2.0,0.0,9.0,6.5,1.25,1415
5387,2014-10-05,Celta,Villarreal,1,3,A,1,2,A,15.0,11.0,6.0,4.0,11.0,4.0,15.0,22.0,3.0,4.0,1.0,0.0,2.38,3.2,3.0,1415
5388,2014-10-05,Espanol,Sociedad,2,0,H,1,0,H,10.0,13.0,4.0,4.0,4.0,4.0,20.0,12.0,6.0,2.0,0.0,0.0,2.5,3.25,2.8,1415
5389,2014-10-05,Real Madrid,Ath Bilbao,5,0,H,2,0,H,19.0,6.0,14.0,5.0,8.0,7.0,9.0,10.0,1.0,2.0,0.0,0.0,1.2,6.5,15.0,1415
5390,2014-10-05,Sevilla,La Coruna,4,1,H,2,1,H,16.0,7.0,10.0,5.0,9.0,2.0,11.0,10.0,2.0,2.0,0.0,0.0,1.4,4.4,8.0,1415
5391,2014-10-17,Granada,Vallecano,0,1,A,0,0,D,9.0,8.0,1.0,2.0,3.0,6.0,17.0,13.0,4.0,5.0,0.0,0.0,2.2,3.3,3.3,1415
5392,2014-10-18,Ath Bilbao,Celta,1,1,D,1,0,H,13.0,4.0,4.0,1.0,9.0,2.0,13.0,16.0,3.0,3.0,0.0,0.0,1.91,3.6,3.75,1415
5393,2014-10-18,Barcelona,Eibar,3,0,H,0,0,D,27.0,4.0,12.0,2.0,12.0,3.0,9.0,13.0,2.0,2.0,0.0,0.0,1.1,9.0,21.0,1415
5394,2014-10-18,Cordoba,Malaga,1,2,A,0,2,A,8.0,8.0,2.0,4.0,6.0,13.0,16.0,21.0,2.0,3.0,0.0,0.0,3.25,3.0,2.38,1415
5395,2014-10-18,Levante,Real Madrid,0,5,A,0,2,A,11.0,21.0,1.0,11.0,6.0,3.0,13.0,8.0,4.0,0.0,0.0,0.0,13.0,7.5,1.17,1415
5396,2014-10-19,Ath Madrid,Espanol,2,0,H,1,0,H,20.0,7.0,9.0,1.0,12.0,1.0,19.0,19.0,0.0,0.0,0.0,0.0,1.33,4.75,9.5,1415
5397,2014-10-19,Elche,Sevilla,0,2,A,0,0,D,12.0,10.0,1.0,7.0,6.0,4.0,18.0,23.0,5.0,2.0,0.0,0.0,3.6,3.4,2.05,1415
5398,2014-10-19,La Coruna,Valencia,3,0,H,2,0,H,11.0,8.0,5.0,1.0,3.0,5.0,19.0,19.0,3.0,3.0,0.0,0.0,4.5,3.4,1.83,1415
5399,2014-10-19,Villarreal,Almeria,2,0,H,1,0,H,17.0,10.0,8.0,3.0,6.0,4.0,20.0,16.0,5.0,2.0,0.0,0.0,1.33,5.0,9.0,1415
5400,2014-10-20,Sociedad,Getafe,1,2,A,0,0,D,13.0,16.0,2.0,7.0,8.0,4.0,10.0,13.0,1.0,3.0,0.0,0.0,1.53,4.0,6.0,1415
5401,2014-10-24,Celta,Levante,3,0,H,1,0,H,13.0,4.0,4.0,0.0,7.0,0.0,14.0,16.0,0.0,3.0,0.0,0.0,1.44,4.5,6.0,1415
5402,2014-10-25,Almeria,Ath Bilbao,0,1,A,0,0,D,7.0,6.0,3.0,1.0,4.0,8.0,10.0,14.0,2.0,1.0,0.0,0.0,3.3,3.25,2.2,1415
5403,2014-10-25,Cordoba,Sociedad,1,1,D,0,1,A,7.0,7.0,3.0,1.0,5.0,4.0,13.0,12.0,3.0,2.0,0.0,0.0,3.4,3.2,2.2,1415
5404,2014-10-25,Eibar,Granada,1,1,D,1,1,D,7.0,8.0,3.0,3.0,7.0,8.0,14.0,14.0,3.0,4.0,0.0,0.0,2.1,3.1,3.75,1415
5405,2014-10-25,Real Madrid,Barcelona,3,1,H,1,1,D,18.0,16.0,6.0,5.0,3.0,9.0,11.0,10.0,2.0,4.0,0.0,0.0,2.38,3.75,3.0,1415
5406,2014-10-25,Valencia,Elche,3,1,H,2,0,H,12.0,8.0,4.0,3.0,8.0,6.0,11.0,17.0,0.0,2.0,0.0,0.0,1.36,4.75,8.5,1415
5407,2014-10-26,Espanol,La Coruna,0,0,D,0,0,D,16.0,5.0,5.0,1.0,11.0,0.0,12.0,17.0,2.0,4.0,0.0,0.0,1.91,3.4,4.0,1415
5408,2014-10-26,Getafe,Ath Madrid,0,1,A,0,1,A,11.0,12.0,4.0,7.0,1.0,8.0,17.0,11.0,3.0,3.0,1.0,0.0,7.0,3.75,1.53,1415
5409,2014-10-26,Malaga,Vallecano,4,0,H,3,0,H,18.0,10.0,8.0,4.0,7.0,4.0,18.0,21.0,1.0,4.0,0.0,0.0,1.83,3.5,4.33,1415
5410,2014-10-26,Sevilla,Villarreal,2,1,H,0,0,D,8.0,11.0,4.0,4.0,3.0,2.0,19.0,15.0,3.0,4.0,0.0,0.0,2.0,3.4,3.75,1415
5411,2014-10-31,La Coruna,Getafe,1,2,A,0,1,A,9.0,16.0,2.0,4.0,4.0,6.0,7.0,23.0,2.0,1.0,0.0,0.0,2.2,3.1,3.5,1415
5412,2014-11-01,Ath Madrid,Cordoba,4,2,H,1,0,H,16.0,8.0,8.0,4.0,4.0,5.0,12.0,13.0,0.0,2.0,0.0,0.0,1.18,6.5,15.0,1415
5413,2014-11-01,Barcelona,Celta,0,1,A,0,0,D,19.0,10.0,9.0,4.0,9.0,5.0,10.0,29.0,1.0,2.0,0.0,0.0,1.13,8.5,17.0,1415
5414,2014-11-01,Granada,Real Madrid,0,4,A,0,2,A,11.0,18.0,5.0,8.0,3.0,4.0,19.0,9.0,1.0,2.0,0.0,0.0,12.0,7.0,1.2,1415
5415,2014-11-01,Sociedad,Malaga,0,1,A,0,0,D,5.0,6.0,0.0,2.0,6.0,3.0,18.0,22.0,2.0,5.0,0.0,0.0,2.2,3.4,3.2,1415
5416,2014-11-02,Ath Bilbao,Sevilla,1,0,H,1,0,H,9.0,4.0,2.0,1.0,4.0,8.0,24.0,11.0,4.0,3.0,0.0,0.0,2.4,3.3,2.9,1415
5417,2014-11-02,Elche,Espanol,2,1,H,1,0,H,11.0,15.0,5.0,5.0,4.0,10.0,19.0,10.0,2.0,2.0,2.0,0.0,2.63,3.1,2.75,1415
5418,2014-11-02,Levante,Almeria,2,1,H,1,0,H,11.0,14.0,5.0,5.0,3.0,6.0,17.0,17.0,3.0,2.0,0.0,0.0,2.4,3.1,3.1,1415
5419,2014-11-02,Villarreal,Valencia,1,3,A,0,1,A,14.0,6.0,4.0,3.0,11.0,4.0,12.0,15.0,2.0,3.0,0.0,0.0,2.1,3.4,3.4,1415
5420,2014-11-03,Vallecano,Eibar,2,3,A,0,1,A,16.0,8.0,6.0,5.0,11.0,2.0,10.0,14.0,1.0,2.0,0.0,0.0,2.05,3.2,3.8,1415
5421,2014-11-07,Cordoba,La Coruna,0,0,D,0,0,D,14.0,6.0,6.0,2.0,3.0,2.0,10.0,5.0,4.0,0.0,0.0,1.0,2.25,3.1,3.4,1415
5422,2014-11-08,Almeria,Barcelona,1,2,A,1,0,H,6.0,18.0,2.0,6.0,4.0,5.0,16.0,9.0,2.0,0.0,0.0,0.0,17.0,7.5,1.14,1415
5423,2014-11-08,Celta,Granada,0,0,D,0,0,D,17.0,8.0,5.0,1.0,6.0,2.0,14.0,17.0,1.0,5.0,0.0,0.0,1.57,3.8,6.0,1415
5424,2014-11-08,Getafe,Elche,0,0,D,0,0,D,16.0,11.0,3.0,5.0,9.0,2.0,11.0,8.0,1.0,2.0,0.0,0.0,2.0,3.2,4.0,1415
5425,2014-11-08,Malaga,Eibar,2,1,H,0,1,A,15.0,7.0,8.0,3.0,5.0,3.0,9.0,15.0,3.0,2.0,0.0,1.0,1.57,3.75,6.0,1415
5426,2014-11-08,Real Madrid,Vallecano,5,1,H,2,1,H,16.0,15.0,11.0,6.0,4.0,6.0,12.0,15.0,0.0,4.0,0.0,0.0,1.05,15.0,26.0,1415
5427,2014-11-09,Espanol,Villarreal,1,1,D,0,1,A,11.0,9.0,4.0,5.0,6.0,7.0,16.0,25.0,3.0,3.0,0.0,0.0,3.1,3.2,2.3,1415
5428,2014-11-09,Sevilla,Levante,1,1,D,1,0,H,15.0,16.0,6.0,5.0,6.0,5.0,13.0,10.0,2.0,6.0,0.0,0.0,1.25,5.5,12.0,1415
5429,2014-11-09,Sociedad,Ath Madrid,2,1,H,1,1,D,11.0,4.0,5.0,2.0,2.0,1.0,17.0,17.0,2.0,6.0,0.0,1.0,4.33,3.6,1.8,1415
5430,2014-11-09,Valencia,Ath Bilbao,0,0,D,0,0,D,8.0,4.0,1.0,1.0,2.0,4.0,13.0,17.0,0.0,2.0,0.0,0.0,1.62,4.0,5.25,1415
5431,2014-11-21,Ath Bilbao,Espanol,3,1,H,2,0,H,9.0,8.0,5.0,3.0,5.0,3.0,15.0,18.0,0.0,5.0,0.0,0.0,1.8,3.5,4.5,1415
5432,2014-11-22,Ath Madrid,Malaga,3,1,H,2,0,H,11.0,4.0,5.0,1.0,4.0,3.0,18.0,14.0,1.0,3.0,1.0,1.0,1.44,4.2,7.5,1415
5433,2014-11-22,Barcelona,Sevilla,5,1,H,1,0,H,16.0,2.0,10.0,0.0,5.0,4.0,8.0,21.0,1.0,2.0,0.0,0.0,1.2,7.0,11.0,1415
5434,2014-11-22,Eibar,Real Madrid,0,4,A,0,2,A,10.0,19.0,2.0,8.0,4.0,2.0,16.0,9.0,4.0,2.0,0.0,0.0,15.0,6.5,1.18,1415
5435,2014-11-22,La Coruna,Sociedad,0,0,D,0,0,D,11.0,17.0,4.0,5.0,8.0,6.0,14.0,11.0,3.0,1.0,0.0,0.0,3.4,3.25,2.15,1415
5436,2014-11-23,Elche,Cordoba,2,2,D,0,1,A,17.0,10.0,6.0,3.0,6.0,2.0,16.0,14.0,3.0,4.0,0.0,0.0,2.0,3.2,4.0,1415
5437,2014-11-23,Levante,Valencia,2,1,H,0,0,D,10.0,17.0,5.0,6.0,4.0,5.0,20.0,18.0,2.0,1.0,0.0,0.0,5.0,3.75,1.67,1415
5438,2014-11-23,Vallecano,Celta,1,0,H,1,0,H,9.0,14.0,3.0,4.0,2.0,9.0,14.0,16.0,6.0,4.0,0.0,0.0,2.7,3.3,2.55,1415
5439,2014-11-23,Villarreal,Getafe,2,1,H,2,0,H,10.0,15.0,4.0,5.0,7.0,4.0,15.0,14.0,3.0,2.0,0.0,0.0,1.44,4.5,6.5,1415
5440,2014-11-24,Granada,Almeria,0,0,D,0,0,D,24.0,3.0,11.0,1.0,10.0,5.0,10.0,7.0,4.0,0.0,0.0,1.0,2.0,3.3,3.8,1415
5441,2014-11-28,Sociedad,Elche,3,0,H,2,0,H,12.0,13.0,8.0,5.0,2.0,1.0,15.0,15.0,2.0,4.0,0.0,0.0,1.7,3.75,5.0,1415
5442,2014-11-29,Celta,Eibar,0,1,A,0,1,A,29.0,8.0,9.0,2.0,15.0,1.0,10.0,21.0,4.0,5.0,0.0,0.0,1.62,4.0,5.5,1415
5443,2014-11-29,Espanol,Levante,2,1,H,2,1,H,10.0,16.0,4.0,3.0,5.0,6.0,21.0,10.0,2.0,3.0,0.0,0.0,1.67,3.7,5.5,1415
5444,2014-11-29,Getafe,Ath Bilbao,1,2,A,0,1,A,14.0,8.0,7.0,3.0,2.0,4.0,12.0,15.0,7.0,5.0,0.0,0.0,2.88,3.1,2.63,1415
5445,2014-11-29,Malaga,Real Madrid,1,2,A,0,1,A,12.0,21.0,7.0,9.0,5.0,6.0,17.0,11.0,2.0,2.0,0.0,1.0,10.0,6.0,1.29,1415
5446,2014-11-30,Ath Madrid,La Coruna,2,0,H,1,0,H,9.0,3.0,4.0,1.0,5.0,3.0,16.0,18.0,2.0,2.0,0.0,0.0,1.18,7.0,17.0,1415
5447,2014-11-30,Cordoba,Villarreal,0,2,A,0,1,A,11.0,10.0,2.0,7.0,9.0,8.0,7.0,13.0,2.0,2.0,0.0,0.0,4.33,3.6,1.85,1415
5448,2014-11-30,Sevilla,Granada,5,1,H,1,1,D,13.0,9.0,8.0,4.0,7.0,4.0,18.0,20.0,1.0,2.0,0.0,0.0,1.44,4.5,7.5,1415
5449,2014-11-30,Valencia,Barcelona,0,1,A,0,0,D,12.0,7.0,4.0,1.0,5.0,5.0,9.0,7.0,3.0,3.0,0.0,0.0,6.0,4.33,1.53,1415
5450,2014-12-01,Almeria,Vallecano,0,1,A,0,0,D,11.0,11.0,1.0,4.0,5.0,6.0,14.0,12.0,4.0,4.0,0.0,0.0,2.38,3.4,3.0,1415
5451,2014-12-06,Ath Bilbao,Cordoba,0,1,A,0,1,A,15.0,7.0,3.0,3.0,15.0,4.0,13.0,14.0,4.0,6.0,0.0,0.0,1.4,4.5,9.0,1415
5452,2014-12-06,Elche,Ath Madrid,0,2,A,0,1,A,8.0,4.0,1.0,3.0,6.0,1.0,18.0,15.0,2.0,0.0,0.0,0.0,7.0,3.75,1.57,1415
5453,2014-12-06,La Coruna,Malaga,0,1,A,0,1,A,14.0,8.0,6.0,3.0,5.0,5.0,14.0,15.0,4.0,3.0,0.0,0.0,3.6,3.25,2.1,1415
5454,2014-12-06,Real Madrid,Celta,3,0,H,1,0,H,20.0,9.0,11.0,0.0,8.0,7.0,15.0,21.0,4.0,4.0,0.0,0.0,1.09,12.0,21.0,1415
5455,2014-12-07,Barcelona,Espanol,5,1,H,1,1,D,15.0,3.0,7.0,2.0,5.0,2.0,6.0,11.0,0.0,4.0,0.0,0.0,1.09,12.0,21.0,1415
5456,2014-12-07,Granada,Valencia,1,1,D,0,0,D,9.0,9.0,2.0,1.0,4.0,4.0,20.0,9.0,4.0,4.0,0.0,1.0,3.9,3.4,2.0,1415
5457,2014-12-07,Vallecano,Sevilla,0,1,A,0,1,A,11.0,11.0,3.0,6.0,6.0,2.0,14.0,19.0,4.0,6.0,0.0,1.0,3.3,3.4,2.2,1415
5458,2014-12-07,Villarreal,Sociedad,4,0,H,0,0,D,24.0,12.0,9.0,2.0,8.0,2.0,14.0,8.0,2.0,2.0,0.0,0.0,1.67,3.75,5.5,1415
5459,2014-12-08,Eibar,Almeria,5,2,H,3,1,H,17.0,14.0,8.0,3.0,7.0,3.0,18.0,12.0,4.0,3.0,0.0,0.0,2.05,3.2,4.0,1415
5460,2014-12-08,Levante,Getafe,1,1,D,0,0,D,16.0,5.0,3.0,1.0,4.0,0.0,14.0,17.0,3.0,4.0,0.0,0.0,2.6,3.1,2.9,1415
5461,2014-12-12,Almeria,Real Madrid,1,4,A,1,2,A,16.0,15.0,3.0,8.0,2.0,8.0,14.0,8.0,4.0,4.0,0.0,0.0,17.0,7.5,1.17,1415
5462,2014-12-13,Cordoba,Levante,0,0,D,0,0,D,13.0,12.0,4.0,3.0,7.0,6.0,6.0,19.0,0.0,3.0,0.0,0.0,2.2,3.2,3.5,1415
5463,2014-12-13,Getafe,Barcelona,0,0,D,0,0,D,4.0,23.0,2.0,2.0,4.0,5.0,24.0,8.0,2.0,0.0,0.0,0.0,13.0,6.5,1.22,1415
5464,2014-12-13,Malaga,Celta,1,0,H,1,0,H,12.0,14.0,4.0,8.0,1.0,9.0,15.0,13.0,5.0,4.0,0.0,0.0,2.1,3.3,3.5,1415
5465,2014-12-13,Valencia,Vallecano,3,0,H,3,0,H,14.0,19.0,6.0,4.0,6.0,2.0,16.0,14.0,3.0,3.0,1.0,0.0,1.5,4.5,6.0,1415
5466,2014-12-14,Ath Madrid,Villarreal,0,1,A,0,0,D,11.0,7.0,2.0,4.0,7.0,2.0,15.0,16.0,4.0,3.0,0.0,0.0,1.62,4.0,5.5,1415
5467,2014-12-14,Espanol,Granada,2,1,H,1,0,H,12.0,7.0,4.0,6.0,2.0,3.0,13.0,19.0,2.0,4.0,0.0,1.0,1.7,3.6,5.5,1415
5468,2014-12-14,Sevilla,Eibar,0,0,D,0,0,D,16.0,6.0,2.0,2.0,11.0,2.0,11.0,17.0,3.0,6.0,0.0,0.0,1.4,4.5,9.0,1415
5469,2014-12-14,Sociedad,Ath Bilbao,1,1,D,1,0,H,14.0,12.0,4.0,5.0,3.0,6.0,12.0,21.0,0.0,3.0,0.0,1.0,2.5,3.2,3.0,1415
5470,2014-12-15,La Coruna,Elche,1,0,H,1,0,H,15.0,10.0,3.0,4.0,7.0,5.0,19.0,19.0,5.0,2.0,0.0,0.0,2.25,3.2,3.4,1415
5471,2014-12-19,Celta,Almeria,0,1,A,0,1,A,19.0,4.0,4.0,2.0,17.0,2.0,10.0,19.0,6.0,4.0,0.0,0.0,1.44,4.5,6.5,1415
5472,2014-12-20,Barcelona,Cordoba,5,0,H,1,0,H,16.0,7.0,9.0,2.0,8.0,0.0,14.0,5.0,1.0,0.0,0.0,0.0,1.06,15.0,26.0,1415
5473,2014-12-20,Eibar,Valencia,0,1,A,0,1,A,8.0,10.0,2.0,3.0,2.0,5.0,16.0,8.0,7.0,3.0,0.0,0.0,3.8,3.3,2.05,1415
5474,2014-12-20,Levante,Sociedad,1,1,D,0,0,D,11.0,3.0,2.0,2.0,3.0,4.0,16.0,20.0,3.0,5.0,0.0,0.0,3.0,3.2,2.5,1415
5475,2014-12-20,Vallecano,Espanol,1,3,A,1,1,D,16.0,7.0,5.0,4.0,4.0,5.0,11.0,20.0,3.0,4.0,0.0,1.0,2.3,3.4,3.1,1415
5476,2014-12-21,Ath Bilbao,Ath Madrid,1,4,A,1,0,H,4.0,5.0,2.0,4.0,3.0,1.0,12.0,14.0,3.0,4.0,0.0,0.0,3.6,3.1,2.25,1415
5477,2014-12-21,Elche,Malaga,1,2,A,1,0,H,9.0,19.0,3.0,10.0,5.0,4.0,21.0,13.0,2.0,1.0,0.0,0.0,3.1,3.1,2.5,1415
5478,2014-12-21,Granada,Getafe,1,1,D,1,0,H,13.0,12.0,3.0,4.0,3.0,5.0,19.0,8.0,4.0,2.0,0.0,0.0,2.38,3.1,3.3,1415
5479,2014-12-21,Villarreal,La Coruna,3,0,H,1,0,H,15.0,10.0,9.0,2.0,5.0,2.0,16.0,15.0,1.0,3.0,1.0,0.0,1.33,5.0,10.0,1415
5480,2015-01-03,Ath Madrid,Levante,3,1,H,1,0,H,13.0,10.0,5.0,4.0,7.0,6.0,6.0,10.0,2.0,3.0,0.0,0.0,1.2,6.5,17.0,1415
5481,2015-01-03,Elche,Villarreal,2,2,D,2,2,D,18.0,18.0,8.0,5.0,6.0,9.0,15.0,13.0,4.0,2.0,0.0,0.0,5.0,3.6,1.75,1415
5482,2015-01-03,La Coruna,Ath Bilbao,1,0,H,1,0,H,8.0,12.0,4.0,4.0,5.0,2.0,20.0,16.0,1.0,1.0,0.0,0.0,3.2,3.1,2.4,1415
5483,2015-01-03,Malaga,Almeria,1,2,A,0,1,A,14.0,6.0,6.0,4.0,7.0,1.0,19.0,17.0,5.0,4.0,0.0,1.0,1.53,4.1,6.5,1415
5484,2015-01-03,Sevilla,Celta,1,0,H,1,0,H,10.0,16.0,4.0,2.0,1.0,8.0,28.0,17.0,4.0,5.0,0.0,1.0,1.67,3.8,5.5,1415
5485,2015-01-04,Espanol,Eibar,1,2,A,0,2,A,15.0,12.0,6.0,6.0,6.0,3.0,9.0,15.0,1.0,1.0,0.0,0.0,1.85,3.4,4.75,1415
5486,2015-01-04,Getafe,Vallecano,1,2,A,1,1,D,12.0,16.0,4.0,7.0,6.0,4.0,23.0,12.0,3.0,2.0,0.0,0.0,2.25,3.4,3.2,1415
5487,2015-01-04,Sociedad,Barcelona,1,0,H,1,0,H,6.0,17.0,1.0,4.0,6.0,8.0,21.0,14.0,5.0,4.0,0.0,0.0,9.0,5.25,1.33,1415
5488,2015-01-04,Valencia,Real Madrid,2,1,H,0,1,A,11.0,19.0,3.0,8.0,3.0,11.0,24.0,17.0,6.0,3.0,0.0,0.0,5.5,4.33,1.57,1415
5489,2015-01-05,Cordoba,Granada,2,0,H,2,0,H,5.0,12.0,3.0,1.0,0.0,4.0,22.0,17.0,2.0,0.0,0.0,0.0,2.6,3.0,3.0,1415
5490,2015-01-09,Levante,La Coruna,0,0,D,0,0,D,9.0,13.0,0.0,6.0,4.0,3.0,22.0,17.0,4.0,3.0,0.0,0.0,2.1,3.1,3.75,1415
5491,2015-01-10,Celta,Valencia,1,1,D,0,1,A,14.0,4.0,4.0,2.0,11.0,2.0,20.0,19.0,3.0,3.0,0.0,0.0,2.7,3.2,2.7,1415
5492,2015-01-10,Eibar,Getafe,2,1,H,1,0,H,12.0,7.0,5.0,3.0,2.0,3.0,19.0,12.0,2.0,1.0,0.0,0.0,2.3,3.1,3.4,1415
5493,2015-01-10,Malaga,Villarreal,1,1,D,0,1,A,13.0,9.0,6.0,4.0,5.0,3.0,6.0,15.0,4.0,4.0,0.0,0.0,3.0,3.2,2.5,1415
5494,2015-01-10,Real Madrid,Espanol,3,0,H,2,0,H,18.0,11.0,5.0,4.0,7.0,2.0,11.0,14.0,1.0,4.0,1.0,0.0,1.08,11.0,29.0,1415
5495,2015-01-11,Almeria,Sevilla,0,2,A,0,0,D,19.0,12.0,6.0,6.0,5.0,5.0,16.0,12.0,1.0,2.0,0.0,0.0,4.75,3.4,1.85,1415
5496,2015-01-11,Ath Bilbao,Elche,1,2,A,0,1,A,13.0,8.0,3.0,5.0,10.0,2.0,7.0,15.0,2.0,6.0,0.0,0.0,1.53,3.8,7.5,1415
5497,2015-01-11,Barcelona,Ath Madrid,3,1,H,2,0,H,17.0,5.0,7.0,3.0,1.0,3.0,16.0,18.0,3.0,6.0,0.0,0.0,1.57,4.33,5.5,1415
5498,2015-01-11,Granada,Sociedad,1,1,D,0,1,A,20.0,10.0,3.0,5.0,11.0,4.0,9.0,15.0,2.0,2.0,0.0,0.0,2.8,3.1,2.7,1415
5499,2015-01-12,Vallecano,Cordoba,0,1,A,0,1,A,21.0,9.0,4.0,3.0,6.0,2.0,10.0,9.0,3.0,2.0,0.0,0.0,1.67,3.75,5.5,1415
5500,2015-01-16,Cordoba,Eibar,1,1,D,1,0,H,14.0,6.0,5.0,1.0,2.0,3.0,18.0,12.0,4.0,3.0,1.0,1.0,2.6,3.0,3.0,1415
5501,2015-01-17,Espanol,Celta,1,0,H,0,0,D,15.0,3.0,3.0,2.0,9.0,1.0,9.0,23.0,3.0,3.0,0.0,0.0,2.7,3.25,2.7,1415
5502,2015-01-17,Sociedad,Vallecano,0,1,A,0,0,D,10.0,12.0,2.0,4.0,8.0,4.0,12.0,20.0,0.0,4.0,0.0,0.0,1.91,3.5,4.2,1415
5503,2015-01-17,Valencia,Almeria,3,2,H,2,2,D,15.0,8.0,8.0,2.0,8.0,4.0,14.0,18.0,2.0,2.0,0.0,0.0,1.33,5.0,10.0,1415
5504,2015-01-17,Villarreal,Ath Bilbao,2,0,H,1,0,H,19.0,11.0,6.0,5.0,9.0,6.0,15.0,10.0,2.0,2.0,0.0,0.0,1.67,3.8,5.5,1415
5505,2015-01-18,Ath Madrid,Granada,2,0,H,1,0,H,12.0,5.0,3.0,1.0,3.0,6.0,17.0,16.0,3.0,3.0,0.0,0.0,1.18,7.0,17.0,1415
5506,2015-01-18,Elche,Levante,1,0,H,1,0,H,15.0,9.0,6.0,2.0,3.0,5.0,18.0,11.0,3.0,3.0,0.0,1.0,2.2,3.2,3.6,1415
5507,2015-01-18,Getafe,Real Madrid,0,3,A,0,0,D,6.0,24.0,0.0,9.0,7.0,8.0,19.0,10.0,2.0,2.0,0.0,0.0,13.0,6.5,1.22,1415
5508,2015-01-18,La Coruna,Barcelona,0,4,A,0,2,A,7.0,14.0,2.0,6.0,2.0,4.0,14.0,7.0,2.0,2.0,0.0,0.0,15.0,7.5,1.18,1415
5509,2015-01-18,Sevilla,Malaga,2,0,H,1,0,H,4.0,4.0,3.0,1.0,2.0,0.0,9.0,6.0,3.0,1.0,0.0,0.0,1.73,3.6,5.25,1415
5510,2015-01-24,Ath Madrid,Vallecano,3,1,H,2,1,H,12.0,10.0,5.0,3.0,8.0,5.0,15.0,12.0,1.0,1.0,0.0,0.0,1.25,6.0,12.0,1415
5511,2015-01-24,Cordoba,Real Madrid,1,2,A,1,1,D,16.0,13.0,4.0,4.0,3.0,9.0,15.0,13.0,1.0,3.0,1.0,1.0,21.0,8.0,1.14,1415
5512,2015-01-24,Elche,Barcelona,0,6,A,0,1,A,6.0,12.0,3.0,8.0,2.0,3.0,18.0,12.0,5.0,2.0,1.0,0.0,19.0,7.0,1.17,1415
